lote,id,gerador,tecnica,saida,inventa_sinal,perde_sinal,insere_diagnostico,insere_urgencia_juiz,insere_urgencia_regra,fala_conduta,especie_juiz,especie_regra,juiz
dev,p43,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Parálise Muscular Aguda (Cachorro). Sinais que o tutor costuma relatar: rigidez, tremores intensos, dificuldade para se manter em pé.",,amamentando sete filhotes,Parálise Muscular Aguda,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p44,llama3.2:3b,extracao,"{""especie"": ""gato"", ""sinais_presentes"": [""se comportando do jeitinho de sempre"", ""roubar um pedacinho de pastel com cebola""], ""sinais_negados"": [""não tem sangue""], ""tempo"": ""ontem"", ""exposicao"": ""pedacinho de pastel com cebola""}",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p44,llama3.2:3b,mq_sinais,O gato comeu algo que não deveria. O gato está agindo de forma estranha hoje de manhã. O gato está comportando-se de forma ativa.,agindo de forma estranha;comportando-se de forma ativa,roubar um pedacinho de pastel com cebola,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p44,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de gato com comportamento agressivo e evasivo. Sinais que o tutor costuma relatar: latidos intensos, evasão, mordidas leves.",comportamento agressivo;comportamento evasivo;latidos intensos;evasão;mordidas leves,roubar um pedacinho de pastel com cebola,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p44,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Gastroenterite aguda (Felis catus). Sinais que o tutor costuma relatar: comportamento ativo, falta de apetite, vômitos, diarreia, comportamento nervoso.",falta de apetite;vômitos;diarreia;comportamento nervoso,roubar um pedacinho de pastel com cebola,Gastroenterite aguda,0,0,0,mantida,omitida,gemini-3.1-flash-lite
dev,p45,llama3.2:3b,extracao,"{""especie"": ""gato"", ""sinais_presentes"": [""espirros"", ""narizinho escorrendo""], ""sinais_negados"": [""não tem febre"", ""não está com dor"", ""não está com dificuldade para respirar""], ""tempo"": ""ontem"", ""exposicao"": """"}",,comendo normal;brincando que nem sempre,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p45,llama3.2:3b,mq_sinais,O gato está com um pouco de secreção nasal. O gato está com um pouco de secreção nasal. O gato está com um pouco de secreção nasal.,,espirros;comendo normal;brincando que nem sempre,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p45,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de gato com espirros e nariz escorrendo. Sinais que o tutor costuma relatar: espirros frequentes, nariz escorrendo, comida normal, brincadeira reduzida.",espirros frequentes;brincadeira reduzida,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p45,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Asma (Felis catus). Sinais que o tutor costuma relatar: espirros, nariz escorrendo.",,comendo normal;brincando que nem sempre,Asma,0,0,0,mantida,omitida,gemini-3.1-flash-lite
dev,p46,llama3.2:3b,extracao,"{""especie"": ""gato"", ""sinais_presentes"": [""indo na caixinha mais vezes do que normal"", ""sai uma quantidade normal de xixi"", ""não fazendo forca""], ""sinais_negados"": [], ""tempo"": ""ultimos dois dias"", ""exposicao"": """"}",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p46,llama3.2:3b,mq_sinais,"Pode ser que meu gato esteja tendo dificuldade em urinar. O gato está urinando mais frequentemente do que o normal. O gato está urinando, mas parece que está fazendo forca.",dificuldade em urinar;fazendo forca,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p46,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de gato com aumento frequência urinação. Sinais que o tutor costuma relatar: aumento frequência urinação, saída normal de xixi, ausência de forca.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p46,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Iritação Urinária (Gato). Sinais que o tutor costuma relatar: aumento frequência de uso da caixinha, saída normal de xixi, ausência de comportamento de forca.",,,Iritação Urinária,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p47,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""balancando a cabeça"", ""cocando a orelha direita""], ""sinais_negados"": [""perdeu o equilibrio"", ""caiu para o lado""], ""tempo"": ""3 dias"", ""exposicao"": """"}",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p47,llama3.2:3b,mq_sinais,O que pode estar acontecendo com o seu cachorro? O que é que o seu cachorro está fazendo exatamente? O que está causando o balanço e a inclinação da cabeça do seu cachorro?,inclinação da cabeça,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p47,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro com balanço e dor na orelha direita. Sinais que o tutor costuma relatar: balanço, dor na orelha direita, cocar a orelha.",dor na orelha direita,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p47,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Cefaleia (doença). Sinais que o tutor costuma relatar: balançar a cabeça, cocar a orelha direita.",,,Cefaleia,0,0,0,mantida,omitida,gemini-3.1-flash-lite
dev,p48,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""vomitar"", ""comer racao""], ""sinais_negados"": [""sangue"", ""dor"", ""fadiga""], ""tempo"": ""hoje de manha"", ""exposicao"": """"}",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p48,llama3.2:3b,mq_sinais,"Pergunta simples: Meu cachorro grande vomitou uma vez hoje de manha, mas depois disso ele comeu a racao inteira e esta bem tranquilo, do jeito que sempre e. Pergunta veterinária: O meu cachorro apresentou vômito, mas após o episódio, consumiu a sua refeição normal e parece estar em boas condições. Sinais principais: Vômito, refeição normal, comportamento tranquilo.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p48,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro grande com vômito, recuperação rápida após alimentação. Sinais que o tutor costuma relatar: vômito, consumo excessivo de comida.",consumo excessivo de comida,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p48,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Vômito gastrointestinal agudo (Cachorro). Sinais que o tutor costuma relatar: vômito de manhã, recuperação rápida após alimentação, comportamento normal.",,,Vômito gastrointestinal agudo,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p49,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""dificuldade para levantar"", ""maior dificuldade na manha""], ""sinais_negados"": [""não tem dor"", ""não tem fraqueza""], ""tempo"": ""uns meses"", ""exposicao"": """"}",não tem dor;não tem fraqueza,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p49,llama3.2:3b,mq_sinais,"O cachorro está tendo dificuldade para se levantar da cama pela manhã, mas parece melhorar após alguns passos. O cachorro está apresentando sintomas de fraqueza muscular, com dificuldade para se levantar, mas melhora após atividade física. Levantamento dificultoso pela manhã, melhora após caminhar.",fraqueza muscular,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p49,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro idoso com dificuldade em levantar-se pela manhã. Sinais que o tutor costuma relatar: dificuldade em levantar-se, melhora após andar, movimentos lentos.",movimentos lentos,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p49,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Artrite Ossicular (Cachorro). Sinais que o tutor costuma relatar: dificuldade em levantar-se pela manhã, melhora após atividade física.",,,Artrite Ossicular,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p50,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""incharinho pequeno"", ""brincando normal"", ""não parece incomodado""], ""sinais_negados"": [""sangue"", ""dor"", ""incomodidade""], ""tempo"": ""1 hora"", ""exposicao"": """"}",não tem sangue;não tem dor;não tem incomodidade,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p50,llama3.2:3b,mq_sinais,"Pergunta simples: Meu cachorro foi picado por uma abelha, o que devo fazer? Pergunta veterinária: O meu cachorro apresenta uma picada de abelha na patinha, há algum risco de infecção? Pergunta concisa: O local da picada está inchar e o meu cachorro está brincando normalmente.",,,,0,0,1,mantida,ok,gemini-3.1-flash-lite
dev,p50,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro com pequeno incharinho localizado na pata picada. Sinais que o tutor costuma relatar: incharinho pequeno, localizado na pata picada, comportamento normal.",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p50,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Picada de abelha (Hymenoptera). Sinais que o tutor costuma relatar: incharinho pequeno no local da picada, comportamento normal.",,,Picada de abelha,0,0,0,mantida,omitida,gemini-3.1-flash-lite
dev,p51,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""tosse seca"", ""garganta"", ""ativo"", ""disposto""], ""sinais_negados"": [""sangue"", ""dor"", ""fadiga""], ""tempo"": ""dois dias"", ""exposicao"": """"}",não tem sangue;não tem dor;não tem fadiga,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p51,llama3.2:3b,mq_sinais,"O cachorro está apresentando sintomas respiratórios, como tosse seca, que podem ser um sinal de infecção ou irritação na garganta. O comportamento do cachorro, permanecendo ativo e disposto, sugere que ele não está apresentando sintomas graves ou dolorosos. O cachorro apresenta sinais de tosse seca, meio de garganta.",,,infecção,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p51,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro com tosse seca e garganta. Sinais que o tutor costuma relatar: tosse seca, dificuldade respiratória, falta de apetite, mudança no comportamento.",dificuldade respiratória;falta de apetite;mudança no comportamento,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p51,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Gastroenterite Canina (Gato). Sinais que o tutor costuma relatar: tosse seca, meio de garganta, atividade normal.",atividade normal,,Gastroenterite Canina,0,0,0,trocada,ok,gemini-3.1-flash-lite
dev,p52,llama3.2:3b,extracao,"{""especie"": ""gato"", ""sinais_presentes"": [""olho direito vermelho"", ""remela""], ""sinais_negados"": [""não tem sangue"", ""não fica esfregando o rosto""], ""tempo"": ""ontem"", ""exposicao"": """"}",não tem sangue,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p52,llama3.2:3b,mq_sinais,"O olho do meu gato está vermelho e tem uma remela desde ontem, mas ele consegue abrir o olho normalmente e não está esfregando o rosto. O olho do meu gato apresenta uma cor vermelha e uma remela, caracterizando uma lesão ocular, mas o animal não apresenta sintomas de dor ou irritação ocular. O olho do meu gato está vermelho e apresenta uma remela, com o animal capaz de abrir o olho normalmente.",lesão ocular;não apresenta sintomas de dor ou irritação ocular,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p52,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de gato com olho vermelho e remela. Sinais que o tutor costuma relatar: olho vermelho, remela, olho normal, falta de esfregão no rosto.",olho normal;falta de esfregão no rosto,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p52,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Conjuntivite aguda (Felis catus). Sinais que o tutor costuma relatar: olho vermelho, remela, olho normal, falta de esfregão no rosto.",olho normal;falta de esfregão no rosto,,Conjuntivite aguda,0,0,0,mantida,omitida,gemini-3.1-flash-lite
dev,p53,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""parindo"", ""nascido"", ""nascido"", ""nascido"", ""parido"", ""parido"", ""parido""], ""sinais_negados"": [""não tem sangue"", ""não está sangrando"", ""não está ferida""], ""tempo"": ""manhã"", ""exposicao"": """"}",não tem sangue;não está sangrando;não está ferida,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p53,llama3.2:3b,mq_sinais,"Quando a cadela está parindo, ela está muito ativa e agitada. A cadela está parindo e parece tranquila entre os partos. A cadela está parindo, com intervalos de cerca de uma hora entre os partos.",ativa e agitada,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p53,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cadela com parida recorrente. Sinais que o tutor costuma relatar: parida frequente, filhotes recém-nascidos, comportamento tranquilo entre partos.",parida frequente,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p53,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Parto prematuro (Cadela). Sinais que o tutor costuma relatar: parir, intervalo de 1 hora entre cada filhote, comportamento tranquilo entre partos.",,,Parto prematuro,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p54,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""tremendo"", ""trovejar"", ""andando de um lado para o outro""], ""sinais_negados"": [""não tem sangue"", ""não está ferido"", ""não está desmaio""], ""tempo"": """", ""exposicao"": """"}",,vem quando eu chamo,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p54,llama3.2:3b,mq_sinais,"O cachorro está agitado e ansioso. O comportamento do cachorro apresenta sinais de ansiedade e agitação. O cachorro está agitado e ansioso, com comportamento inusitado.",ansioso;comportamento inusitado,tremendo;trovejar;andando de um lado pro outro;vem quando eu chamo,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p54,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro com tremores musculares, agitação e reatividade ao chamado. Sinais que o tutor costuma relatar: tremores musculares, agitação, reatividade ao chamado, movimentos anormais.",movimentos anormais,trovejar,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p54,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Hipertensão aguda (Cão). Sinais que o tutor costuma relatar: tremor intenso, agitação (andando de um lado para o outro), resposta ao chamado.",tremor intenso,trovejar,Hipertensão aguda,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p55,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""mancando pata da frente"", ""apoia pata no chão"", ""nenhum corte"", ""nenhum inchaco""], ""sinais_negados"": [""nenhum corte"", ""nenhum inchaco""], ""tempo"": ""não informado"", ""exposicao"": ""não informado""}",,correr no parque,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p55,llama3.2:3b,mq_sinais,"O cachorro apresenta lesão na pata da frente, com possível contusão ou lesão muscular, que não apresenta sinais de hematomas ou cicatrizes visíveis. O animal apresenta uma lesão na pata da frente, com possibilidade de lesão muscular ou tendinosa, que não apresenta sinais de inflamação ou cicatrização. Mancada da pata da frente, lesão muscular ou tendinosa, sem sinais de hematomas ou cicatrizes.",lesão;hematomas;cicatrizes;inflamação;cicatrização,correr no parque,contusão;lesão muscular;lesão tendinosa,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p55,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de cachorro com lesão na pata da frente, apoio na pata, mancada, sem sinais de corte ou inchado. Sinais que o tutor costuma relatar: mance, apoio na pata.",lesão,correr no parque,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p55,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Lesão de pata (Cachorro). Sinais que o tutor costuma relatar: Mancada na pata da frente, apoio na pata, ausência de corte ou inchado.",,correr no parque,Lesão de pata,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p56,llama3.2:3b,extracao,"{""especie"": ""gato"", ""sinais_presentes"": [""cocar na base do rabo"", ""casquinhas na pele""], ""sinais_negados"": [""não tem sangue"", ""não está ferido"", ""não está doente""], ""tempo"": ""ha uma semana"", ""exposicao"": """"}",não está doente,comendo bem;brincando normal,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p56,llama3.2:3b,mq_sinais,"O gato está apresentando lesões na base do rabo, com pequenas quebras na pele, mas parece estar se recuperando bem, com normalidade na alimentação e no comportamento.",lesões;quebras na pele,base do rabo;uma semana,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p56,llama3.2:3b,hyde_ficha_sem_quadro,"Ficha de triagem: quadro de gato com cocão na base do rabo. Sinais que o tutor costuma relatar: casquinhas na pele, comportamento normal.",,uma semana,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p56,llama3.2:3b,hyde_ficha_com_quadro,"Ficha de triagem: Dermatite alérgica (Felis catus). Sinais que o tutor costuma relatar: casquinhas na pele na base do rabo, comportamento normal.",,uma semana,Dermatite alérgica,0,0,0,mantida,omitida,gemini-3.1-flash-lite
dev,p57,llama3.2:3b,extracao,"{""especie"": ""cão"", ""sinais_presentes"": [""não quis comer"", ""comeu metade da ração"", ""bebeu água normal""], ""sinais_negados"": [""vomito"", ""diarreia""], ""tempo"": ""ontem e hoje de manhã"", ""exposicao"": """"}",,,,0,0,0,mantida,ok,gemini-3.1-flash-lite
dev,p57,llama3.2:3b,mq_sinais,O cachorro não está com fome hoje. O cachorro está com um comportamento de rejeição alimentar. O cachorro está beber água normal.,não está com fome,jantar de ontem;metade da ração;sem vomito;sem diarreia,,0,0,0,mantida,ok,gemini-3.1-flash-lite
