condicao,lote,atendente,id,esperado,previsto,justificativa
rag_full,indep,llama3.2-3b,i44,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem sintomas graves ou risco à vida."
rag_full,indep,llama3.2-3b,i45,NAO_EMERGENCIA,EMERGENCIA,Olho vermelho e remela estranha indicam condição grave que requer atendimento imediato.
rag_full,indep,llama3.2-3b,i46,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, possivelmente causados por uma reação alérgica ou desconforto leve."
rag_full,indep,llama3.2-3b,i47,NAO_EMERGENCIA,EMERGENCIA,Sinal de dor intensa e incapacidade física
rag_full,indep,llama3.2-3b,i48,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam mudança no comportamento, mas não há sintomas graves."
rag_full,indep,llama3.2-3b,i49,NAO_EMERGENCIA,EMERGENCIA,Sinal de dor intensa e desconforto no cachorro
rag_full,indep,llama3.2-3b,i50,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem dor ou dificuldade respiratória aparente."
rag_full,indep,llama3.2-3b,i51,NAO_EMERGENCIA,EMERGENCIA,"Sinal de risco à vida: 'tô desesperada com isso', indicando sofrimento intenso."
rag_full,indep,llama3.2-3b,i52,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal de ofegamento leve, sem outros sintomas, não indica risco à vida."
rag_full,indep,llama3.2-3b,i53,NAO_EMERGENCIA,EMERGENCIA,Sinal de preocupação intensa e ausência de informações sobre o objeto encontrado
rag_full,indep,llama3.2-3b,i54,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem sintomas de dor ou desconforto"
rag_full,indep,llama3.2-3b,i55,NAO_EMERGENCIA,EMERGENCIA,Sinal de agitação intensa e miar persistente indicam sofrimento intenso
rag_full,indep,llama3.2-3b,i56,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem sintomas graves ou risco à vida."
rag_full,indep,llama3.2-3b,i57,NAO_EMERGENCIA,EMERGENCIA,Sangramento significativo e preocupação com infecção
rag_full,indep,llama3.2-3b,i58,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais normais após ingestão de pão com passas
rag_full,indep,llama3.2-3b,i59,NAO_EMERGENCIA,EMERGENCIA,Sangramento grave e agitação intensa
rag_full,indep,llama3.2-3b,i60,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinal leve de tosse sem outros sintomas graves
rag_full,indep,llama3.2-3b,i61,NAO_EMERGENCIA,EMERGENCIA,Sinal de choque anafilático iminente
rag_full,indep2,llama3.2-3b,j01,EMERGENCIA,NAO_EMERGENCIA,"Sinais de calor e possível urinação excessiva, mas respiração rápida pode ser causada por calor ou estresse."
rag_full,indep2,llama3.2-3b,j02,EMERGENCIA,EMERGENCIA,Sinal de sangue no vômito e falta de movimento indicam risco à vida imediato.
rag_full,indep2,llama3.2-3b,j03,EMERGENCIA,NAO_EMERGENCIA,"Sinal de desconforto leve, aguardar observação"
rag_full,indep2,llama3.2-3b,j04,EMERGENCIA,EMERGENCIA,"Tremer muito e ataque, sinal grave que requer atendimento imediato."
rag_full,indep2,llama3.2-3b,j05,EMERGENCIA,NAO_EMERGENCIA,"Sinal de dor de barriga, mas ausência de outros sintomas graves"
rag_full,indep2,llama3.2-3b,j06,EMERGENCIA,EMERGENCIA,"Sinal grave de ingestão de alho, que pode causar necrose bucal grave."
rag_full,indep2,llama3.2-3b,j07,EMERGENCIA,NAO_EMERGENCIA,"Sinal leve de picada, sem sintomas graves"
rag_full,indep2,llama3.2-3b,j08,EMERGENCIA,EMERGENCIA,Sinal grave de dor e possivel lesão ocular
rag_full,indep2,llama3.2-3b,j09,EMERGENCIA,NAO_EMERGENCIA,"Sinal de sono, não há preocupação imediata."
rag_full,indep2,llama3.2-3b,j10,EMERGENCIA,EMERGENCIA,Sinal de dor intensa e sangramento
rag_full,indep2,llama3.2-3b,j11,EMERGENCIA,NAO_EMERGENCIA,"Sinal de vômito, mas o gato está bem e melhora rapidamente."
rag_full,indep2,llama3.2-3b,j12,EMERGENCIA,EMERGENCIA,Sinais de insuficiência renal aguda e possíveis sintomas de doença renal crônica
rag_full,indep2,llama3.2-3b,j13,EMERGENCIA,NAO_EMERGENCIA,"Sinal de dor ou desconforto, mas pode ser um problema temporário"
rag_full,indep2,llama3.2-3b,j14,EMERGENCIA,EMERGENCIA,Sinal de sangramento profuso e dificuldade respiratória
rag_full,indep2,llama3.2-3b,j15,EMERGENCIA,NAO_EMERGENCIA,"Sinal de susto, sem sinais graves de lesão"
rag_full,indep2,llama3.2-3b,j16,EMERGENCIA,EMERGENCIA,Sintomas graves que indicam risco à vida
rag_full,indep2,llama3.2-3b,j17,EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, possivelmente um pesadelo ou assustação"
rag_full,indep2,llama3.2-3b,j18,EMERGENCIA,EMERGENCIA,"Sinais de convulsão e perda de controle, necessitando de atendimento imediato."
rag_full,indep2,llama3.2-3b,j19,EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, possivelmente uma reação a picada de abelha."
rag_full,indep2,llama3.2-3b,j20,EMERGENCIA,EMERGENCIA,"Sinal de parir complicado e sangramento, necessitando atendimento imediato."
rag_full,indep2,llama3.2-3b,j21,EMERGENCIA,NAO_EMERGENCIA,"Sinal de gosto ruim, mas não há sinais de sofrimento intenso ou risco à vida."
rag_full,indep2,llama3.2-3b,j22,EMERGENCIA,EMERGENCIA,Convulsões desesperadoras e tremento intenso indicam risco à vida imediato.
rag_full,indep2,llama3.2-3b,j23,EMERGENCIA,NAO_EMERGENCIA,"Sinais de cansaço e possivel esgotamento, mas não há sinais de dor ou sofrimento intenso."
rag_full,indep2,llama3.2-3b,j24,EMERGENCIA,EMERGENCIA,Sinal de paralisia muscular grave
rag_full,indep2,llama3.2-3b,j25,EMERGENCIA,NAO_EMERGENCIA,"Sinais de sangramento e perda de apetite preocupantes, mas possíveis causas naturais"
rag_full,indep2,llama3.2-3b,j26,EMERGENCIA,EMERGENCIA,Sinal de risco à vida: gatinho recém-nascido gelado e fraquinho
rag_full,indep2,llama3.2-3b,j27,EMERGENCIA,NAO_EMERGENCIA,"Sinal de risco leve, mas ausência de sintomas graves"
rag_full,indep2,llama3.2-3b,j28,EMERGENCIA,EMERGENCIA,Sinal de vômito e falta de urinação indicam possibilidade de intoxicação por uvas
rag_full,indep2,llama3.2-3b,j29,EMERGENCIA,NAO_EMERGENCIA,"Sinal de susto leve, sem sintomas graves"
rag_full,indep2,llama3.2-3b,j30,EMERGENCIA,EMERGENCIA,Sinal de dificuldade respiratória grave e língua envermelhada
rag_full,indep2,llama3.2-3b,j31,EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem evidências de ingestão de veneno ou lesão grave."
rag_full,indep2,llama3.2-3b,j32,EMERGENCIA,NAO_EMERGENCIA,"Sinais de perda de equilíbrio e olheiras, mas não há menção a dor ou dificuldade respiratória."
rag_full,indep2,llama3.2-3b,j33,EMERGENCIA,NAO_EMERGENCIA,"Sinal de limpeza normal, sem sinais de dor ou desconforto"
rag_full,indep2,llama3.2-3b,j34,EMERGENCIA,EMERGENCIA,Sinal de pânico e respiração agitada indicam risco à vida imediato.
rag_full,indep2,llama3.2-3b,j35,EMERGENCIA,NAO_EMERGENCIA,"Sinais de cansaço e calor, mas não há risco à vida ou sofrimento intenso."
rag_full,indep2,llama3.2-3b,j36,EMERGENCIA,EMERGENCIA,Sinal de dor intensa e incapacidade de levantar as patas
rag_full,indep2,llama3.2-3b,j37,EMERGENCIA,NAO_EMERGENCIA,"Sinais de gases e desconforto, mas não há risco imediato à vida."
rag_full,indep2,llama3.2-3b,j38,EMERGENCIA,EMERGENCIA,Sinal de dificuldade respiratória e agonia intensa
rag_full,indep2,llama3.2-3b,j39,NAO_EMERGENCIA,EMERGENCIA,Sinal de choque e preocupação com possíveis consequências graves.
rag_full,indep2,llama3.2-3b,j40,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais de ofegamento, mas tudo parece estar bem com o filhote."
rag_full,indep2,llama3.2-3b,j41,NAO_EMERGENCIA,EMERGENCIA,Tremor nas patinhas de trás pode ser sinal de parada cardíaca aguda.
rag_full,indep2,llama3.2-3b,j42,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem sintomas graves ou risco à vida."
rag_full,indep2,llama3.2-3b,j43,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal de sangramento, mas superficial e cortinho"
rag_full,indep2,llama3.2-3b,j44,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, não há risco à vida ou sofrimento intenso"
rag_full,indep2,llama3.2-3b,j45,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal de pranto, mas não há outros sintomas graves mencionados."
rag_full,indep2,llama3.2-3b,j46,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, possivelmente apenas coceira com reação de pele"
rag_full,indep2,llama3.2-3b,j47,NAO_EMERGENCIA,EMERGENCIA,Sinal grave de dor e medo intensos
rag_full,indep2,llama3.2-3b,j48,NAO_EMERGENCIA,EMERGENCIA,"Sangramento e inchaço suscitam preocupação, necessitando de atendimento veterinário imediato."
rag_full,indep2,llama3.2-3b,j49,NAO_EMERGENCIA,EMERGENCIA,"Sinal de ferimento grave no pescoço, necessitando de atendimento imediato."
rag_full,indep2,llama3.2-3b,j50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinal de aumento de urinação sem outros sintomas graves
rag_full,indep2,llama3.2-3b,j51,NAO_EMERGENCIA,EMERGENCIA,"Sinal de choque e medo intenso, indicando necessidade de atendimento imediato."
rag_full,indep2,llama3.2-3b,j52,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal leve de sujeira, sem dor ou outros sintomas preocupantes."
rag_full,indep2,llama3.2-3b,j53,NAO_EMERGENCIA,EMERGENCIA,Sinal de dor intensa e dificuldade para se mover
rag_full,indep2,llama3.2-3b,j54,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal leve, sem sintomas graves ou preocupantes"
rag_full,indep2,llama3.2-3b,j55,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal de desconforto, mas não há risco à vida ou sofrimento intenso."
rag_full,indep2,llama3.2-3b,j56,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal de leve agitação e respiração mais rápida, mas sem outros sintomas graves."
rag_full,indep2,llama3.2-3b,j57,NAO_EMERGENCIA,EMERGENCIA,Sinal de dor intensa e incapacidade de andar
rag_full,indep2,llama3.2-3b,j58,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal leve, sem outros sintomas preocupantes"
rag_full,indep2,llama3.2-3b,j59,NAO_EMERGENCIA,EMERGENCIA,"Sinal de olheira fechada, preocupação com a visão do gato"
rag_full,indep2,llama3.2-3b,j60,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais normais após passeio no parque
rag_full,indep2,llama3.2-3b,j61,NAO_EMERGENCIA,EMERGENCIA,Sinal de dor intenso e sofrimento
sem_rag,piloto,gemini-3.5-flash-lite,pA01,EMERGENCIA,INCERTO,Não foi possível analisar o relato com segurança.
sem_rag,piloto,gemini-3.5-flash-lite,pA02,NAO_EMERGENCIA,NAO_EMERGENCIA,"A cadela está ativa e correndo normalmente, indicando que o sangramento e o inchaço são sinais leves de cio."
sem_rag,piloto,gemini-3.5-flash-lite,pA03,EMERGENCIA,EMERGENCIA,"A dificuldade para urinar com dor e vômito indica risco grave de obstrução urinária, exigindo atendimento imediato."
sem_rag,piloto,gemini-3.5-flash-lite,pA04,NAO_EMERGENCIA,NAO_EMERGENCIA,"Os sintomas indicam possível infecção urinária leve, pois ela continua ativa e sem dor intensa."
sem_rag,piloto,gemini-3.5-flash-lite,pA05,EMERGENCIA,EMERGENCIA,"A gata apresenta sinais graves de intoxicação por produto de cão, necessitando de atendimento imediato."
sem_rag,piloto,gemini-3.5-flash-lite,pA06,EMERGENCIA,EMERGENCIA,O cão teve episódios repetidos de convulsão com perda de consciência hoje.
sem_rag,piloto,gemini-3.5-flash-lite,pA07,NAO_EMERGENCIA,NAO_EMERGENCIA,"Os sintomas relatados são leves e o animal está ativo, sem sinais de risco iminente."
sem_rag,piloto,gemini-3.5-flash-lite,pA08,EMERGENCIA,EMERGENCIA,"A gata apresenta apatia, vômitos, barriga dura e corrimento com mau cheiro, indicando risco grave à vida."
sem_rag,piloto,gemini-3.5-flash-lite,pA09,NAO_EMERGENCIA,NAO_EMERGENCIA,Os tremores nas pernas traseiras ocorrem apenas em pé e o cão continua ativo e interativo.
sem_rag,piloto,gemini-3.5-flash-lite,pA10,EMERGENCIA,EMERGENCIA,"A ingestão de raticida é grave e exige atendimento veterinário imediato, mesmo que o cão pareça bem."
sem_rag,piloto,gemini-3.5-flash-lite,pA11,NAO_EMERGENCIA,EMERGENCIA,A presença de sangue na urina e dificuldade para urinar indicam dor intensa e risco grave.
sem_rag,piloto,gemini-3.5-flash-lite,pA12,EMERGENCIA,EMERGENCIA,"A incapacidade de urinar, sangue na urina e vômitos indicam risco grave à vida e dor intensa."
sem_rag,piloto,gemini-3.5-flash-lite,pA13,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sintomas relatados são normais do período de cio e não indicam risco imediato à vida.
sem_rag,piloto,gemini-3.5-flash-lite,pA14,NAO_EMERGENCIA,NAO_EMERGENCIA,"A tremedeira ocorre em situações específicas e a gata interage normalmente, sem outros sinais de gravidade."
sem_rag,piloto,gemini-3.5-flash-lite,pA15,EMERGENCIA,EMERGENCIA,"O gato apresentou crises convulsivas repetidas e confusão mental persistente, o que indica risco grave."
sem_rag,piloto,gemini-3.5-flash-lite,pA16,EMERGENCIA,EMERGENCIA,"O uso de produto para cães em gatos causou intoxicação grave, exigindo atendimento veterinário imediato."
sem_rag,piloto,gemini-3.5-flash-lite,pA17,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta apenas espirros leves e secreção clara, mantendo energia normal."
sem_rag,piloto,gemini-3.5-flash-lite,pA18,EMERGENCIA,EMERGENCIA,"O animal apresenta sangramentos, fraqueza extrema e suspeita de intoxicação grave por raticida."
sem_rag,piloto,gemini-3.5-flash-lite,pA19,EMERGENCIA,EMERGENCIA,"A secreção vaginal com cheiro forte, muita sede e apatia indicam infecção uterina grave, que requer atendimento imediato."
sem_rag,piloto,gemini-3.5-flash-lite,pA20,EMERGENCIA,EMERGENCIA,"O animal apresenta dificuldade respiratória grave, língua roxa e tosse contínua, indicando risco imediato à vida."
sem_rag,piloto,gemini-3.5-flash-lite,pB01,EMERGENCIA,EMERGENCIA,"O cão engoliu pano, vomita repetidamente, não retém água, está apático e sem defecar."
sem_rag,piloto,gemini-3.5-flash-lite,pB02,EMERGENCIA,EMERGENCIA,A ingestão de linha de costura com vômitos e esforço para defecar indica alto risco de obstrução intestinal.
sem_rag,piloto,gemini-3.5-flash-lite,pB03,EMERGENCIA,EMERGENCIA,A dificuldade para respirar e a língua roxa indicam risco imediato à vida do animal.
sem_rag,piloto,gemini-3.5-flash-lite,pB04,EMERGENCIA,EMERGENCIA,"A respiração muito rápida, o esforço abdominal e a respiração de boca aberta indicam grave risco à vida."
sem_rag,piloto,gemini-3.5-flash-lite,pB05,NAO_EMERGENCIA,NAO_EMERGENCIA,"Apesar da tosse com espuma, o cão mantém o apetite e energia normais entre as crises."
sem_rag,piloto,gemini-3.5-flash-lite,pB06,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal tosse mas está ativo, comendo e brincando normalmente."
sem_rag,piloto,gemini-3.5-flash-lite,pB07,EMERGENCIA,EMERGENCIA,O trabalho de parto prolongado com força sem sucesso e o líquido verde indicam sofrimento fetal e risco grave.
sem_rag,piloto,gemini-3.5-flash-lite,pB08,EMERGENCIA,EMERGENCIA,O filhote está entalado no canal do parto há vinte minutos com sinais de sofrimento fetal.
sem_rag,piloto,gemini-3.5-flash-lite,pB09,NAO_EMERGENCIA,EMERGENCIA,"A cadela gestante apresenta tremores intensos, ofofego e corrimento, indicando trabalho de parto complicado ou sofrimento."
sem_rag,piloto,gemini-3.5-flash-lite,pB10,NAO_EMERGENCIA,NAO_EMERGENCIA,"A gata está calma, ronronando e cuidando dos filhotes, o que indica que o intervalo no parto pode ser normal."
sem_rag,piloto,gemini-3.5-flash-lite,pB11,EMERGENCIA,EMERGENCIA,"O cão apresenta tremores contínuos, convulsão, salivação e desequilíbrio, indicando grave risco à vida."
sem_rag,piloto,gemini-3.5-flash-lite,pB12,EMERGENCIA,EMERGENCIA,"O filhote apresentou convulsão, espasmos musculares e desequilíbrio, indicando alto risco neurológico que exige atendimento veterinário imediato."
sem_rag,piloto,gemini-3.5-flash-lite,pB13,EMERGENCIA,EMERGENCIA,"O contato com sapo cururu causa intoxicação grave com salivação intensa, vermelhidão na gengiva e tremores."
sem_rag,piloto,gemini-3.5-flash-lite,pB14,EMERGENCIA,EMERGENCIA,"O contato com sapo causou convulsões, vômitos e espumação intensa, indicando risco grave à vida."
sem_rag,piloto,gemini-3.5-flash-lite,pB15,EMERGENCIA,EMERGENCIA,"O gato arrasta as patas traseiras, não fica em pé e sente dor intensa ao toque."
sem_rag,piloto,gemini-3.5-flash-lite,pB16,EMERGENCIA,EMERGENCIA,"A gata apresenta paralisia súbita nas patas traseiras, extremidades frias e roxas, e dificuldade respiratória."
sem_rag,piloto,gemini-3.5-flash-lite,pB17,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal está brincando e pulando normalmente, sem sinais de sofrimento ou risco iminente."
sem_rag,piloto,gemini-3.5-flash-lite,pB18,NAO_EMERGENCIA,NAO_EMERGENCIA,A presença de um único carrapato sem outros sintomas graves é um caso leve que pode aguardar.
sem_rag,piloto,gemini-3.5-flash-lite,pB19,NAO_EMERGENCIA,NAO_EMERGENCIA,"O sangramento parou rapidamente e o corte é pequeno, indicando um caso leve que pode aguardar atendimento comum."
sem_rag,piloto,gemini-3.5-flash-lite,pB20,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato tem ferimentos leves que já pararam de sangrar, sem risco imediato à vida."
cot_sem_rag,dev,llama3.2-3b,p19,EMERGENCIA,EMERGENCIA,"Sinais de choque e hipoglicemia, necessitam de atendimento imediato."
cot_sem_rag,dev,llama3.2-3b,p20,EMERGENCIA,INCERTO,Falta de informações sobre a caída e a gengiva branca
cot_sem_rag,dev,llama3.2-3b,p21,EMERGENCIA,EMERGENCIA,Sinal de dificuldade respiratória grave
cot_sem_rag,dev,llama3.2-3b,p22,EMERGENCIA,EMERGENCIA,Sinal de paralisia muscular temporária ou lesão nos nervos
cot_sem_rag,dev,llama3.2-3b,p23,EMERGENCIA,EMERGENCIA,Sinal grave de risco à vida devido ao sanguinamento persistente
cot_sem_rag,dev,llama3.2-3b,p24,EMERGENCIA,EMERGENCIA,Sinal de dor intensa e possibilidade de infecção
cot_sem_rag,dev,llama3.2-3b,p25,EMERGENCIA,EMERGENCIA,"Sinais graves de desidratação, desnutrição e condição grave que requerem atendimento veterinário imediato."
cot_sem_rag,dev,llama3.2-3b,p26,EMERGENCIA,EMERGENCIA,Sinais graves indicam risco à vida e necessidade de atendimento imediato.
cot_sem_rag,dev,llama3.2-3b,p27,EMERGENCIA,INCERTO,Falta de informações sobre a gravidade do vômito e a duração do silêncio do cachorro.
cot_sem_rag,dev,llama3.2-3b,p28,EMERGENCIA,NAO_EMERGENCIA,"O gato não apresenta sinais graves de doença, mas a falta de interesse em mamar é uma preocupação que deve ser avaliada por um profissional veterinário."
cot_sem_rag,dev,llama3.2-3b,p29,EMERGENCIA,EMERGENCIA,Sinal grave de dor intensa e incapacidade de se mover
cot_sem_rag,dev,llama3.2-3b,p30,EMERGENCIA,EMERGENCIA,Sangue saindo do nariz é sinal de risco à vida
cot_sem_rag,dev,llama3.2-3b,p31,EMERGENCIA,EMERGENCIA,Sinal de dor e sinais de infecção óssea ou auditiva
cot_sem_rag,dev,llama3.2-3b,p32,EMERGENCIA,EMERGENCIA,Sinal de respiração ruidosa indica sofrimento intenso e necessidade de atendimento imediato.
cot_sem_rag,dev,llama3.2-3b,p33,EMERGENCIA,INCERTO,Falta de informações sobre a gravidade dos sintomas
cot_sem_rag,dev,llama3.2-3b,p34,EMERGENCIA,EMERGENCIA,Sinais de desnutrição e possíveis problemas dentários que exigem atendimento veterinário urgente.
cot_sem_rag,dev,llama3.2-3b,p35,EMERGENCIA,EMERGENCIA,Sintomas graves indicam risco à vida
cot_sem_rag,dev,llama3.2-3b,p36,EMERGENCIA,EMERGENCIA,Sinal de dor intensa e possível infeção ou lesão no olho.
cot_sem_rag,dev,llama3.2-3b,p37,EMERGENCIA,EMERGENCIA,"Sinal de tremendo indica risco à vida, necessitando de atendimento imediato."
cot_sem_rag,dev,llama3.2-3b,p38,EMERGENCIA,INCERTO,Falta de informações sobre os sintomas e a gravidade do caso
cot_sem_rag,dev,llama3.2-3b,p39,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e paralisia muscular indicam necessidade de atendimento veterinário urgente.
cot_sem_rag,dev,llama3.2-3b,p40,EMERGENCIA,EMERGENCIA,Sinal de forca prolongada e ausência de outros sintomas indicam risco à vida
cot_sem_rag,dev,llama3.2-3b,p41,EMERGENCIA,EMERGENCIA,"Sinais de infecção e desequilíbrio, necessitando de atendimento veterinário imediato."
cot_sem_rag,dev,llama3.2-3b,p42,EMERGENCIA,EMERGENCIA,Sinais de desidratação e hipotermia intensa
cot_sem_rag,dev,llama3.2-3b,p43,EMERGENCIA,EMERGENCIA,"Sinais de dor e dificuldade para se mover, com tremendo muito e rigidez, indicam risco à vida."
cot_sem_rag,dev,llama3.2-3b,p44,NAO_EMERGENCIA,INCERTO,Falta de informações sobre sintomas específicos
cot_sem_rag,dev,llama3.2-3b,p45,NAO_EMERGENCIA,INCERTO,Falta de informações sobre a gravidade dos sintomas
cot_sem_rag,dev,llama3.2-3b,p46,NAO_EMERGENCIA,INCERTO,Falta de informações sobre a frequência e a quantidade de urinação
cot_sem_rag,dev,llama3.2-3b,p47,NAO_EMERGENCIA,INCERTO,Falta de informações sobre sintomas graves
cot_sem_rag,dev,llama3.2-3b,p48,NAO_EMERGENCIA,INCERTO,Falta de informações sobre o estado do animal após o vômito
cot_sem_rag,dev,llama3.2-3b,p49,NAO_EMERGENCIA,INCERTO,Falta de informações sobre a gravidade da dificuldade e a duração do melhora
cot_sem_rag,dev,llama3.2-3b,p50,NAO_EMERGENCIA,NAO_EMERGENCIA,O incharinho pequeno não indica risco à vida e o animal continua brincando normalmente.
cot_sem_rag,dev,llama3.2-3b,p51,NAO_EMERGENCIA,INCERTO,Falta de informações sobre a gravidade da tosse seca
