condicao,lote,atendente,id,topico,tom,esperado,previsto,no_prompt,tempo_s
sem_rag@sinais,regua,llama3.2-3b,b07,vomiting_and_diarrhea,,EMERGENCIA,NAO_EMERGENCIA,,1.06
sem_rag@sinais,regua,llama3.2-3b,b08,allium_toxicosis,,EMERGENCIA,NAO_EMERGENCIA,,1.11
sem_rag@sinais,regua,llama3.2-3b,b09,flea_dermatitis_pruritus,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.07
sem_rag@sinais,regua,llama3.2-3b,b10,mild_lameness,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.14
sem_rag@sinais,regua,llama3.2-3b,b11,mild_conjunctivitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.01
sem_rag@sinais,regua,llama3.2-3b,b12,gastric_dilatation_volvulus,,EMERGENCIA,EMERGENCIA,,1.06
sem_rag@sinais,regua,llama3.2-3b,b13,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,,1.10
sem_rag@sinais,regua,llama3.2-3b,b14,fading_neonate,,EMERGENCIA,EMERGENCIA,,1.05
sem_rag@sinais,regua,llama3.2-3b,b15,urethral_obstruction,,EMERGENCIA,NAO_EMERGENCIA,,1.06
sem_rag@sinais,regua,llama3.2-3b,b16,anaphylaxis_facial_swelling,,EMERGENCIA,EMERGENCIA,,1.05
sem_rag@sinais,regua,llama3.2-3b,b17,acute_hindlimb_paralysis,,EMERGENCIA,EMERGENCIA,,1.20
sem_rag@sinais,regua,llama3.2-3b,b18,mild_upper_respiratory_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.77
sem_rag@sinais,regua,llama3.2-3b,b19,human_medication_poisoning,,EMERGENCIA,EMERGENCIA,,1.08
sem_rag@sinais,regua,llama3.2-3b,b20,carbamate_organophosphate_poisoning,,EMERGENCIA,EMERGENCIA,,0.98
sem_rag@sinais,regua,llama3.2-3b,b21,permethrin_toxicosis_cats,,EMERGENCIA,EMERGENCIA,,0.98
sem_rag@sinais,regua,llama3.2-3b,b22,anticoagulant_rodenticide_poisoning,,EMERGENCIA,EMERGENCIA,,0.98
sem_rag@sinais,regua,llama3.2-3b,b23,parvovirus_panleukopenia,,EMERGENCIA,EMERGENCIA,,1.16
sem_rag@sinais,regua,llama3.2-3b,b24,pyometra,,EMERGENCIA,EMERGENCIA,,0.90
sem_rag@sinais,regua,llama3.2-3b,b25,dietary_indiscretion_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.85
sem_rag@sinais,regua,llama3.2-3b,b26,inappropriate_urination_or_cystitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.25
sem_rag@sinais,regua,llama3.2-3b,b27,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,,1.03
sem_rag@sinais,regua,llama3.2-3b,b28,osteoarthritis_stiffness,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.73
sem_rag@sinais,regua,llama3.2-3b,b29,reduced_appetite_no_other_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.86
sem_rag@sinais,regua,llama3.2-3b,b30,gastrointestinal_foreign_body,,EMERGENCIA,NAO_EMERGENCIA,,1.09
sem_rag@sinais,regua,llama3.2-3b,b31,cat_bite_abscess,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.05
sem_rag@sinais,regua,llama3.2-3b,b32,congestive_heart_failure,,EMERGENCIA,EMERGENCIA,,1.05
sem_rag@sinais,regua,llama3.2-3b,b33,diabetic_ketoacidosis,,EMERGENCIA,EMERGENCIA,,1.16
sem_rag@sinais,regua,llama3.2-3b,b34,distemper_neurological,,EMERGENCIA,EMERGENCIA,,1.15
sem_rag@sinais,regua,llama3.2-3b,b35,dystocia,,EMERGENCIA,EMERGENCIA,,0.98
sem_rag@sinais,regua,llama3.2-3b,b36,feline_aortic_thromboembolism,,EMERGENCIA,EMERGENCIA,,0.99
sem_rag@sinais,regua,llama3.2-3b,b37,leptospirosis_acute,,EMERGENCIA,EMERGENCIA,,1.21
sem_rag@sinais,regua,llama3.2-3b,b38,lily_toxicosis_cats,,EMERGENCIA,EMERGENCIA,,1.05
sem_rag@sinais,regua,llama3.2-3b,b39,toad_bufotoxin_poisoning,,EMERGENCIA,EMERGENCIA,,1.20
sem_rag@sinais,regua,llama3.2-3b,b40,tremors_without_seizure,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.08
sem_rag@sinais,regua,llama3.2-3b,b41,normal_estrus,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.15
sem_rag@sinais,regua,llama3.2-3b,b42,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,,1.10
sem_rag@sinais,regua,llama3.2-3b,b43,ocular_emergency,,EMERGENCIA,EMERGENCIA,,1.07
sem_rag@sinais,regua,llama3.2-3b,b44,airway_foreign_body_choking,,EMERGENCIA,EMERGENCIA,,1.10
sem_rag@sinais,regua,llama3.2-3b,b45,snake_and_scorpion_envenomation,,EMERGENCIA,EMERGENCIA,,1.03
sem_rag@sinais,regua,llama3.2-3b,b46,tick_borne_disease_anemia,,EMERGENCIA,EMERGENCIA,,0.96
sem_rag@sinais,regua,llama3.2-3b,b47,hypoglycemia_toy_puppy,,EMERGENCIA,EMERGENCIA,,1.10
sem_rag@sinais,regua,llama3.2-3b,b48,vestibular_syndrome_otitis_interna,,EMERGENCIA,EMERGENCIA,,1.06
sem_rag@sinais,regua,llama3.2-3b,b49,high_rise_syndrome_cats,,EMERGENCIA,EMERGENCIA,,0.97
sem_rag@sinais,regua,llama3.2-3b,b50,burns_and_electrical_injury,,EMERGENCIA,EMERGENCIA,,1.14
sem_rag@sinais,regua,llama3.2-3b,b51,eclampsia,,EMERGENCIA,EMERGENCIA,,1.14
sem_rag@sinais,regua,llama3.2-3b,b52,grape_xylitol_toxicosis,,EMERGENCIA,NAO_EMERGENCIA,,1.03
sem_rag@sinais,regua,llama3.2-3b,b53,normal_whelping,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.16
sem_rag@sinais,regua,llama3.2-3b,b54,insect_sting_local_reaction,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.87
sem_rag@sinais,regua,llama3.2-3b,b55,kennel_cough_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.95
sem_rag@sinais,regua,llama3.2-3b,b56,polyuria_polydipsia_investigate,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.88
sem_rag@sinais,regua,llama3.2-3b,b57,otitis_externa_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.05
sem_rag@sinais,regua,llama3.2-3b,b58,minor_wound,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.82
sem_rag@sinais,regua,llama3.2-3b,b59,periodontal_disease_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.08
sem_rag@sinais,regua,llama3.2-3b,b60,slow_growing_lump,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.90
sem_rag@sinais,regua,llama3.2-3b,b61,exertional_panting_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.85
sem_rag@sinais,regua,llama3.2-3b,b62,rabies_exposure_wild_animal_bite,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.81
sem_rag@sinais,regua,llama3.2-3b,b63,ticks_found_no_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.14
sem_rag@sinais,regua,llama3.2-3b,b64,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.95
sem_rag@sinais,regua,llama3.2-3b,b65,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.81
sem_rag@sinais,regua,llama3.2-3b,b66,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.72
sem_rag@sinais,regua,qwen3-8b,b01,chocolate_toxicosis,,EMERGENCIA,EMERGENCIA,,2.28
sem_rag@sinais,regua,qwen3-8b,b02,urethral_obstruction,,EMERGENCIA,EMERGENCIA,,2.12
sem_rag@sinais,regua,qwen3-8b,b03,respiratory_distress,,EMERGENCIA,EMERGENCIA,,2.32
sem_rag@sinais,regua,qwen3-8b,b04,seizures,,EMERGENCIA,EMERGENCIA,,2.28
sem_rag@sinais,regua,qwen3-8b,b05,mild_upper_respiratory_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.77
sem_rag@sinais,regua,qwen3-8b,b06,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,,1.97
sem_rag@sinais,regua,qwen3-8b,b07,vomiting_and_diarrhea,,EMERGENCIA,NAO_EMERGENCIA,,1.96
sem_rag@sinais,regua,qwen3-8b,b08,allium_toxicosis,,EMERGENCIA,EMERGENCIA,,2.36
sem_rag@sinais,regua,qwen3-8b,b09,flea_dermatitis_pruritus,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.28
sem_rag@sinais,regua,qwen3-8b,b10,mild_lameness,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.03
sem_rag@sinais,regua,qwen3-8b,b11,mild_conjunctivitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.05
sem_rag@sinais,regua,qwen3-8b,b12,gastric_dilatation_volvulus,,EMERGENCIA,EMERGENCIA,,2.35
sem_rag@sinais,regua,qwen3-8b,b13,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,,2.16
sem_rag@sinais,regua,qwen3-8b,b14,fading_neonate,,EMERGENCIA,EMERGENCIA,,2.26
sem_rag@sinais,regua,qwen3-8b,b15,urethral_obstruction,,EMERGENCIA,NAO_EMERGENCIA,,2.28
sem_rag@sinais,regua,qwen3-8b,b16,anaphylaxis_facial_swelling,,EMERGENCIA,EMERGENCIA,,2.17
sem_rag@sinais,regua,qwen3-8b,b17,acute_hindlimb_paralysis,,EMERGENCIA,EMERGENCIA,,2.14
sem_rag@sinais,regua,qwen3-8b,b18,mild_upper_respiratory_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.87
sem_rag@sinais,regua,qwen3-8b,b19,human_medication_poisoning,,EMERGENCIA,EMERGENCIA,,2.13
sem_rag@sinais,regua,qwen3-8b,b20,carbamate_organophosphate_poisoning,,EMERGENCIA,EMERGENCIA,,2.03
sem_rag@sinais,regua,qwen3-8b,b21,permethrin_toxicosis_cats,,EMERGENCIA,EMERGENCIA,,2.08
sem_rag@sinais,regua,qwen3-8b,b22,anticoagulant_rodenticide_poisoning,,EMERGENCIA,EMERGENCIA,,2.31
sem_rag@sinais,regua,qwen3-8b,b23,parvovirus_panleukopenia,,EMERGENCIA,EMERGENCIA,,2.29
sem_rag@sinais,regua,qwen3-8b,b24,pyometra,,EMERGENCIA,EMERGENCIA,,2.24
sem_rag@sinais,regua,qwen3-8b,b25,dietary_indiscretion_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.85
sem_rag@sinais,regua,qwen3-8b,b26,inappropriate_urination_or_cystitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.97
sem_rag@sinais,regua,qwen3-8b,b27,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,,2.22
sem_rag@sinais,regua,qwen3-8b,b28,osteoarthritis_stiffness,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.82
sem_rag@sinais,regua,qwen3-8b,b29,reduced_appetite_no_other_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.11
sem_rag@sinais,regua,qwen3-8b,b30,gastrointestinal_foreign_body,,EMERGENCIA,EMERGENCIA,,2.32
sem_rag@sinais,regua,qwen3-8b,b31,cat_bite_abscess,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.91
sem_rag@sinais,regua,qwen3-8b,b32,congestive_heart_failure,,EMERGENCIA,EMERGENCIA,,2.16
sem_rag@sinais,regua,qwen3-8b,b33,diabetic_ketoacidosis,,EMERGENCIA,EMERGENCIA,,2.43
sem_rag@sinais,regua,qwen3-8b,b34,distemper_neurological,,EMERGENCIA,EMERGENCIA,,2.60
sem_rag@sinais,regua,qwen3-8b,b35,dystocia,,EMERGENCIA,EMERGENCIA,,2.32
sem_rag@sinais,regua,qwen3-8b,b36,feline_aortic_thromboembolism,,EMERGENCIA,EMERGENCIA,,2.33
sem_rag@sinais,regua,qwen3-8b,b37,leptospirosis_acute,,EMERGENCIA,EMERGENCIA,,2.08
sem_rag@sinais,regua,qwen3-8b,b38,lily_toxicosis_cats,,EMERGENCIA,EMERGENCIA,,2.21
sem_rag@sinais,regua,qwen3-8b,b39,toad_bufotoxin_poisoning,,EMERGENCIA,EMERGENCIA,,2.13
sem_rag@sinais,regua,qwen3-8b,b40,tremors_without_seizure,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.85
sem_rag@sinais,regua,qwen3-8b,b41,normal_estrus,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.04
sem_rag@sinais,regua,qwen3-8b,b42,collapse_and_pale_gums,,EMERGENCIA,EMERGENCIA,,2.13
sem_rag@sinais,regua,qwen3-8b,b43,ocular_emergency,,EMERGENCIA,EMERGENCIA,,2.37
sem_rag@sinais,regua,qwen3-8b,b44,airway_foreign_body_choking,,EMERGENCIA,EMERGENCIA,,2.21
sem_rag@sinais,regua,qwen3-8b,b45,snake_and_scorpion_envenomation,,EMERGENCIA,EMERGENCIA,,2.11
sem_rag@sinais,regua,qwen3-8b,b46,tick_borne_disease_anemia,,EMERGENCIA,EMERGENCIA,,2.15
sem_rag@sinais,regua,qwen3-8b,b47,hypoglycemia_toy_puppy,,EMERGENCIA,EMERGENCIA,,2.16
sem_rag@sinais,regua,qwen3-8b,b48,vestibular_syndrome_otitis_interna,,EMERGENCIA,EMERGENCIA,,2.39
sem_rag@sinais,regua,qwen3-8b,b49,high_rise_syndrome_cats,,EMERGENCIA,EMERGENCIA,,2.20
sem_rag@sinais,regua,qwen3-8b,b50,burns_and_electrical_injury,,EMERGENCIA,EMERGENCIA,,2.16
sem_rag@sinais,regua,qwen3-8b,b51,eclampsia,,EMERGENCIA,EMERGENCIA,,2.21
sem_rag@sinais,regua,qwen3-8b,b52,grape_xylitol_toxicosis,,EMERGENCIA,EMERGENCIA,,2.42
sem_rag@sinais,regua,qwen3-8b,b53,normal_whelping,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.28
sem_rag@sinais,regua,qwen3-8b,b54,insect_sting_local_reaction,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.01
sem_rag@sinais,regua,qwen3-8b,b55,kennel_cough_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.96
sem_rag@sinais,regua,qwen3-8b,b56,polyuria_polydipsia_investigate,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.90
sem_rag@sinais,regua,qwen3-8b,b57,otitis_externa_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.23
sem_rag@sinais,regua,qwen3-8b,b58,minor_wound,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.92
sem_rag@sinais,regua,qwen3-8b,b59,periodontal_disease_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.70
sem_rag@sinais,regua,qwen3-8b,b60,slow_growing_lump,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.90
sem_rag@sinais,regua,qwen3-8b,b61,exertional_panting_mild,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.85
sem_rag@sinais,regua,qwen3-8b,b62,rabies_exposure_wild_animal_bite,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.02
sem_rag@sinais,regua,qwen3-8b,b63,ticks_found_no_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.06
sem_rag@sinais,regua,qwen3-8b,b64,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.91
sem_rag@sinais,regua,qwen3-8b,b65,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.11
sem_rag@sinais,regua,qwen3-8b,b66,single_vomiting_or_mild_diarrhea,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.88
sem_rag_rep2,calib,gemini-3.5-flash-lite,p01,carbamate_organophosphate_poisoning,controle_emergencia,EMERGENCIA,EMERGENCIA,,6.12
sem_rag_rep2,calib,gemini-3.5-flash-lite,p02,otitis_externa_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.05
sem_rag_rep2,calib,gemini-3.5-flash-lite,p03,vestibular_syndrome_otitis_interna,par_confuso,EMERGENCIA,EMERGENCIA,,0.99
sem_rag_rep2,calib,gemini-3.5-flash-lite,p04,dietary_indiscretion_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.76
sem_rag_rep2,calib,gemini-3.5-flash-lite,p05,human_medication_poisoning,par_confuso,EMERGENCIA,EMERGENCIA,,5.21
sem_rag_rep2,calib,gemini-3.5-flash-lite,p06,single_vomiting_or_mild_diarrhea,alarme_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.92
sem_rag_rep2,calib,gemini-3.5-flash-lite,p07,gastric_dilatation_volvulus,calma_grave,EMERGENCIA,EMERGENCIA,,0.85
sem_rag_rep2,calib,gemini-3.5-flash-lite,p08,urethral_obstruction,par_confuso,EMERGENCIA,EMERGENCIA,,1.12
sem_rag_rep2,calib,gemini-3.5-flash-lite,p09,inappropriate_urination_or_cystitis,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.17
sem_rag_rep2,calib,gemini-3.5-flash-lite,p10,pyometra,par_confuso,EMERGENCIA,EMERGENCIA,,1.01
sem_rag_rep2,calib,gemini-3.5-flash-lite,p11,normal_estrus,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.03
sem_rag_rep2,calib,gemini-3.5-flash-lite,p12,acute_hindlimb_paralysis,par_confuso,EMERGENCIA,EMERGENCIA,,1.32
sem_rag_rep2,calib,gemini-3.5-flash-lite,p13,osteoarthritis_stiffness,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.17
sem_rag_rep2,calib,gemini-3.5-flash-lite,p14,snake_and_scorpion_envenomation,fora_da_base,EMERGENCIA,EMERGENCIA,,6.95
sem_rag_rep2,calib,gemini-3.5-flash-lite,p15,,informacao_insuficiente,INCERTO,INCERTO,,5.34
sem_rag_rep2,calib,gemini-3.5-flash-lite,p16,,fora_do_dominio_clinico,NAO_EMERGENCIA,NAO_EMERGENCIA,,4.65
sem_rag_rep2,calib,gemini-3.5-flash-lite,p17,ocular_emergency,par_confuso,EMERGENCIA,EMERGENCIA,,0.95
sem_rag_rep2,calib,gemini-3.5-flash-lite,p18,mild_conjunctivitis,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.95
sem_rag_rep2,dev,gemini-3.5-flash-lite,p19,chocolate_toxicosis,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.00
sem_rag_rep2,dev,gemini-3.5-flash-lite,p20,allium_toxicosis,par_confuso,EMERGENCIA,EMERGENCIA,,1.29
sem_rag_rep2,dev,gemini-3.5-flash-lite,p21,respiratory_distress,par_confuso,EMERGENCIA,EMERGENCIA,,1.03
sem_rag_rep2,dev,gemini-3.5-flash-lite,p22,seizures,par_confuso,EMERGENCIA,EMERGENCIA,,1.04
sem_rag_rep2,dev,gemini-3.5-flash-lite,p23,trauma_and_bleeding,par_confuso,EMERGENCIA,EMERGENCIA,,1.52
sem_rag_rep2,dev,gemini-3.5-flash-lite,p24,urethral_obstruction,par_confuso,EMERGENCIA,EMERGENCIA,,1.06
sem_rag_rep2,dev,gemini-3.5-flash-lite,p25,vomiting_and_diarrhea,controle_emergencia,EMERGENCIA,EMERGENCIA,,0.97
sem_rag_rep2,dev,gemini-3.5-flash-lite,p26,canine_heatstroke,par_confuso,EMERGENCIA,EMERGENCIA,,1.04
sem_rag_rep2,dev,gemini-3.5-flash-lite,p27,gastric_dilatation_volvulus,calma_grave,EMERGENCIA,EMERGENCIA,,1.15
sem_rag_rep2,dev,gemini-3.5-flash-lite,p28,fading_neonate,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.57
sem_rag_rep2,dev,gemini-3.5-flash-lite,p29,acute_hindlimb_paralysis,par_confuso,EMERGENCIA,EMERGENCIA,,1.15
sem_rag_rep2,dev,gemini-3.5-flash-lite,p30,anticoagulant_rodenticide_poisoning,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.08
sem_rag_rep2,dev,gemini-3.5-flash-lite,p31,human_medication_poisoning,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.04
sem_rag_rep2,dev,gemini-3.5-flash-lite,p32,anaphylaxis_facial_swelling,par_confuso,EMERGENCIA,EMERGENCIA,,1.13
sem_rag_rep2,dev,gemini-3.5-flash-lite,p33,congestive_heart_failure,par_confuso,EMERGENCIA,EMERGENCIA,,1.00
sem_rag_rep2,dev,gemini-3.5-flash-lite,p34,collapse_and_pale_gums,controle_emergencia,EMERGENCIA,EMERGENCIA,,0.94
sem_rag_rep2,dev,gemini-3.5-flash-lite,p35,parvovirus_panleukopenia,controle_emergencia,EMERGENCIA,EMERGENCIA,,0.82
sem_rag_rep2,dev,gemini-3.5-flash-lite,p36,ocular_emergency,par_confuso,EMERGENCIA,EMERGENCIA,,0.94
sem_rag_rep2,dev,gemini-3.5-flash-lite,p37,permethrin_toxicosis_cats,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.12
sem_rag_rep2,dev,gemini-3.5-flash-lite,p38,gastrointestinal_foreign_body,controle_emergencia,EMERGENCIA,EMERGENCIA,,0.91
sem_rag_rep2,dev,gemini-3.5-flash-lite,p39,airway_foreign_body_choking,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.29
sem_rag_rep2,dev,gemini-3.5-flash-lite,p40,dystocia,par_confuso,EMERGENCIA,EMERGENCIA,,1.22
sem_rag_rep2,dev,gemini-3.5-flash-lite,p41,distemper_neurological,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.08
sem_rag_rep2,dev,gemini-3.5-flash-lite,p42,hypoglycemia_toy_puppy,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.25
sem_rag_rep2,dev,gemini-3.5-flash-lite,p43,eclampsia,controle_emergencia,EMERGENCIA,EMERGENCIA,,1.06
sem_rag_rep2,dev,gemini-3.5-flash-lite,p44,dietary_indiscretion_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.99
sem_rag_rep2,dev,gemini-3.5-flash-lite,p45,mild_upper_respiratory_signs,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.93
sem_rag_rep2,dev,gemini-3.5-flash-lite,p46,inappropriate_urination_or_cystitis,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.04
sem_rag_rep2,dev,gemini-3.5-flash-lite,p47,otitis_externa_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.20
sem_rag_rep2,dev,gemini-3.5-flash-lite,p48,single_vomiting_or_mild_diarrhea,alarme_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,6.84
sem_rag_rep2,dev,gemini-3.5-flash-lite,p49,osteoarthritis_stiffness,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.02
sem_rag_rep2,dev,gemini-3.5-flash-lite,p50,insect_sting_local_reaction,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.99
sem_rag_rep2,dev,gemini-3.5-flash-lite,p51,kennel_cough_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.91
sem_rag_rep2,dev,gemini-3.5-flash-lite,p52,mild_conjunctivitis,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.03
sem_rag_rep2,dev,gemini-3.5-flash-lite,p53,normal_whelping,par_confuso,NAO_EMERGENCIA,INCERTO,,1.37
sem_rag_rep2,dev,gemini-3.5-flash-lite,p54,tremors_without_seizure,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.16
sem_rag_rep2,dev,gemini-3.5-flash-lite,p55,mild_lameness,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.95
sem_rag_rep2,dev,gemini-3.5-flash-lite,p56,flea_dermatitis_pruritus,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.07
sem_rag_rep2,dev,gemini-3.5-flash-lite,p57,reduced_appetite_no_other_signs,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.16
sem_rag_rep2,dev,gemini-3.5-flash-lite,p58,cat_bite_abscess,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.90
sem_rag_rep2,dev,gemini-3.5-flash-lite,p59,polyuria_polydipsia_investigate,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.37
sem_rag_rep2,dev,gemini-3.5-flash-lite,p60,minor_wound,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.01
sem_rag_rep2,dev,gemini-3.5-flash-lite,p61,periodontal_disease_mild,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.89
sem_rag_rep2,dev,gemini-3.5-flash-lite,p62,slow_growing_lump,controle_leve,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.03
sem_rag_rep2,dev,gemini-3.5-flash-lite,p63,rabies_exposure_wild_animal_bite,alarme_leve,NAO_EMERGENCIA,EMERGENCIA,,1.00
sem_rag_rep2,dev,gemini-3.5-flash-lite,p64,ticks_found_no_signs,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.39
sem_rag_rep2,dev,gemini-3.5-flash-lite,p65,exertional_panting_mild,par_confuso,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.94
sem_rag_rep2,dev,gemini-3.5-flash-lite,p66,,fora_do_mapa,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.83
sem_rag_rep2,dev,gemini-3.5-flash-lite,p67,,fora_do_mapa,NAO_EMERGENCIA,NAO_EMERGENCIA,,2.38
sem_rag_rep2,dev,gemini-3.5-flash-lite,p68,,informacao_insuficiente,INCERTO,INCERTO,,0.91
sem_rag_rep2,regua,gemini-3.5-flash-lite,b01,chocolate_toxicosis,,EMERGENCIA,EMERGENCIA,,10.21
sem_rag_rep2,regua,gemini-3.5-flash-lite,b02,urethral_obstruction,,EMERGENCIA,EMERGENCIA,,1.35
sem_rag_rep2,regua,gemini-3.5-flash-lite,b03,respiratory_distress,,EMERGENCIA,EMERGENCIA,,1.10
sem_rag_rep2,regua,gemini-3.5-flash-lite,b04,seizures,,EMERGENCIA,EMERGENCIA,,1.00
sem_rag_rep2,regua,gemini-3.5-flash-lite,b05,mild_upper_respiratory_signs,,NAO_EMERGENCIA,NAO_EMERGENCIA,,0.99
sem_rag_rep2,regua,gemini-3.5-flash-lite,b06,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,,0.98
sem_rag_rep2,regua,gemini-3.5-flash-lite,b07,vomiting_and_diarrhea,,EMERGENCIA,EMERGENCIA,,3.02
sem_rag_rep2,regua,gemini-3.5-flash-lite,b08,allium_toxicosis,,EMERGENCIA,EMERGENCIA,,2.38
sem_rag_rep2,regua,gemini-3.5-flash-lite,b09,flea_dermatitis_pruritus,,NAO_EMERGENCIA,NAO_EMERGENCIA,,1.26
sem_rag_rep2,regua,gemini-3.5-flash-lite,b10,mild_lameness,,NAO_EMERGENCIA,NAO_EMERGENCIA,,6.23
sem_rag_rep2,regua,gemini-3.5-flash-lite,b11,mild_conjunctivitis,,NAO_EMERGENCIA,NAO_EMERGENCIA,,5.90
sem_rag_rep2,regua,gemini-3.5-flash-lite,b12,gastric_dilatation_volvulus,,EMERGENCIA,EMERGENCIA,,1.21
sem_rag_rep2,regua,gemini-3.5-flash-lite,b13,trauma_and_bleeding,,EMERGENCIA,EMERGENCIA,,1.30
